player_id,short_name,long_name,positions,main_position,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,club_id,nationality,preferred_foot,weak_foot,skill_moves,intl_reputation,pace,shooting,passing,dribbling,defending,physic,face_url
251377,R. Zalazar,Rodrigo Zalazar Martínez,"CAM, CM, LM",CAM,79,82,23000000,18000,25,12/08/1999,178,70,308,1896,Uruguay,Right,4,3,1,80,81,79,78,67,74,https://cdn.sofifa.net/players/251/377/26_120.png
204963,Carvajal,Daniel Carvajal Ramos,"RB, RM",RB,85,85,28000000,240000,33,11/01/1992,173,73,53,243,Spain,Right,3,3,4,80,58,79,81,81,79,https://cdn.sofifa.net/players/204/963/26_120.png
193747,Koke,Jorge Resurrección Merodio,"CM, CDM",CM,81,81,16000000,76000,33,08/01/1992,176,75,53,240,Spain,Right,4,3,3,61,72,83,78,76,77,https://cdn.sofifa.net/players/193/747/26_120.png
242280,L. Ferguson,Lewis Ferguson,"CM, CDM, CAM",CM,78,81,18500000,46000,25,24/08/1999,181,75,31,189,Scotland,Right,4,3,1,72,78,74,78,72,75,https://cdn.sofifa.net/players/242/280/26_120.png
262881,R. Ríos,Richard Rios Montoya,"CM, CDM",CM,79,83,24500000,22000,25,02/06/2000,187,77,308,234,Colombia,Right,3,3,1,81,70,77,82,72,82,https://cdn.sofifa.net/players/262/881/26_120.png
217870,G. Di Lorenzo,Giovanni Di Lorenzo,"RB, CB, RM",RB,83,83,26500000,120000,31,04/08/1993,183,82,31,48,Italy,Right,4,3,3,84,72,73,77,79,80,https://cdn.sofifa.net/players/217/870/26_120.png
257534,C. Palmer,Cole Jermaine Palmer,"CAM, RM, ST",CAM,87,90,109000000,185000,23,06/05/2002,185,76,13,5,England,Left,3,4,4,75,83,87,87,50,65,https://cdn.sofifa.net/players/257/534/26_120.png
234060,Y. Herrera,Yangel Clemente Herrera Ravelo,"CM, CDM, CAM",CM,81,82,29500000,49000,27,07/01/1998,184,78,53,457,Venezuela,Right,3,3,3,65,76,77,79,80,81,https://cdn.sofifa.net/players/234/060/26_120.png
261865,Miguel Gutiérrez,Miguel Gutiérrez Ortega,"LB, LM",LB,81,85,34500000,84000,23,27/07/2001,180,73,31,48,Spain,Left,3,2,3,81,71,79,81,76,73,https://cdn.sofifa.net/players/261/865/26_120.png
220651,Angeliño,José Ángel Esmoris Tasende,"LB, LM",LB,79,79,16000000,56000,28,04/01/1997,171,69,31,52,Spain,Left,3,4,3,69,70,81,80,74,69,https://cdn.sofifa.net/players/220/651/26_120.png
266866,Éderson,Éderson José dos Santos Lourenço da Silva,CM,CM,82,85,40000000,77000,25,07/07/1999,182,86,31,39,Brazil,Right,3,3,3,78,72,77,80,80,81,https://cdn.sofifa.net/players/266/866/26_120.png
206511,M. Arnold,Maximilian Arnold,"CDM, CM",CDM,79,79,12500000,51000,31,27/05/1994,184,74,19,175,Germany,Left,2,3,2,64,80,79,76,75,75,https://cdn.sofifa.net/players/206/511/26_120.png
236015,M. Gibbs-White,Morgan Anthony Gibbs-White,"CAM, ST",CAM,82,84,38000000,105000,25,27/01/2000,179,66,13,14,England,Right,3,4,3,75,77,82,84,60,72,https://cdn.sofifa.net/players/236/015/26_120.png
222077,M. Locatelli,Manuel Locatelli,"CDM, CM",CDM,84,85,43000000,150000,27,08/01/1998,185,75,31,45,Italy,Right,4,3,3,63,69,80,76,81,78,https://cdn.sofifa.net/players/222/077/26_120.png
233096,D. Dumfries,Denzel Justus Morris Dumfries,"RB, RM",RB,84,84,37000000,51000,29,18/04/1996,188,80,31,44,Netherlands,Right,3,2,3,84,70,75,79,79,84,https://cdn.sofifa.net/players/233/096/26_120.png
200458,L. Digne,Lucas Digne,"LB, LM",LB,80,80,15500000,110000,31,20/07/1993,178,74,13,2,France,Left,1,3,2,69,68,79,76,77,74,https://cdn.sofifa.net/players/200/458/26_120.png
212242,R. Andrich,Robert Andrich,"CDM, CM, CB",CDM,81,81,21500000,83000,30,22/09/1994,186,85,19,32,Germany,Right,4,2,3,57,77,76,73,83,81,https://cdn.sofifa.net/players/212/242/26_120.png
241637,A. Tchouaméni,Aurélien Djani Tchouameni,"CDM, CM, CB",CDM,84,87,50500000,200000,25,27/01/2000,187,81,53,243,France,Right,3,3,3,71,69,79,78,81,82,https://cdn.sofifa.net/players/241/637/26_120.png
215441,S. Guirassy,Serhou Yadaly Guirassy,ST,ST,87,87,79500000,105000,29,12/03/1996,187,82,19,22,Guinea,Right,4,3,4,72,88,76,83,45,83,https://cdn.sofifa.net/players/215/441/26_120.png
253727,L. Provod,Lukáš Provod,"CAM, CM, LM",CAM,78,78,14000000,33000,28,23/10/1996,191,85,319,266,Czechia,Left,4,3,1,76,75,78,78,64,82,https://cdn.sofifa.net/players/253/727/26_120.png
220502,M. Zaccagni,Mattia Zaccagni,"LM, LW",LM,84,84,40500000,58000,30,16/06/1995,177,63,31,46,Italy,Right,4,4,3,88,78,77,87,57,66,https://cdn.sofifa.net/players/220/502/26_120.png
208461,M. de Roon,Marten Elco de Roon,"CM, CDM",CM,81,81,12000000,78000,34,29/03/1991,186,76,31,39,Netherlands,Right,3,3,3,61,74,77,76,83,80,https://cdn.sofifa.net/players/208/461/26_120.png
215449,R. Skov,Robert Faxe Skov,"LB, RB, RM, LM",LB,74,74,3700000,28000,29,25/05/1996,185,81,19,1831,Denmark,Left,3,3,1,75,77,77,75,67,69,https://cdn.sofifa.net/players/215/449/26_120.png
235944,Brais Méndez,Brais Méndez Portela,"CM, RM, CAM",CM,81,81,25500000,51000,28,07/01/1997,187,76,53,457,Spain,Left,3,4,3,70,80,82,81,65,73,https://cdn.sofifa.net/players/235/944/26_120.png
223697,R. Gosens,Robin Everardus Gosens,"LB, LM",LB,80,80,18000000,56000,30,05/07/1994,183,76,31,110374,Germany,Left,3,3,3,72,74,73,76,77,77,https://cdn.sofifa.net/players/223/697/26_120.png
226271,Fabián Ruiz,Fabián Ruiz Peña,"CM, CDM",CM,85,85,52500000,130000,29,03/04/1996,189,70,16,73,Spain,Left,3,3,3,61,77,80,81,75,72,https://cdn.sofifa.net/players/226/271/26_120.png
234741,G. Hamer,Gustavo Martin Emilio Hamer,"LM, CM, LW",LM,77,77,10500000,57000,28,24/06/1997,169,61,14,1794,Netherlands,Right,3,3,1,70,72,79,76,72,76,https://cdn.sofifa.net/players/234/741/26_120.png
220697,J. Maddison,James Daniel Maddison,"CM, CAM",CM,84,84,42000000,145000,28,23/11/1996,175,73,13,18,England,Right,4,4,3,67,81,86,85,58,64,https://cdn.sofifa.net/players/220/697/26_120.png
190765,P. Groß,Pascal Groß,"CDM, CM",CDM,80,80,7000000,52000,34,15/06/1991,181,78,19,22,Germany,Right,4,3,3,48,75,84,79,72,76,https://cdn.sofifa.net/players/190/765/26_120.png
183512,Yuri Berchiche,Yuri Berchiche Izeta,"LB, LM",LB,79,79,5500000,34000,35,10/02/1990,181,80,53,448,Spain,Left,3,3,2,79,68,74,75,77,82,https://cdn.sofifa.net/players/183/512/26_120.png
209889,R. Guerreiro,Raphaël Adelino José Guerreiro,"LB, CM, RB, LM",LB,80,80,15500000,65000,31,22/12/1993,170,71,19,21,Portugal,Left,2,4,3,69,78,85,88,74,54,https://cdn.sofifa.net/players/209/889/26_120.png
225375,K. Laimer,Konrad Laimer,"RB, CDM, CM, RM",RB,82,82,27500000,75000,28,27/05/1997,180,72,19,21,Austria,Right,3,3,3,82,69,76,75,81,76,https://cdn.sofifa.net/players/225/375/26_120.png
189332,Jordi Alba,Jordi Alba Ramos,LB,LB,78,78,3100000,8000,36,21/03/1989,170,68,39,112893,Spain,Left,3,3,3,82,69,78,80,70,68,https://cdn.sofifa.net/players/189/332/26_120.png
247972,D. Olaru,Darius Dumitru Olaru,"CM, CAM",CM,73,73,3200000,7000,27,03/03/1998,177,71,330,100761,Romania,Right,5,3,1,81,75,73,75,66,80,https://cdn.sofifa.net/players/247/972/26_120.png
260247,M. Rogers,Morgan Elliot Rogers,"CAM, RM, LM, CM",CAM,82,86,44500000,110000,22,26/07/2002,188,80,13,2,England,Right,4,4,3,77,77,79,84,67,79,https://cdn.sofifa.net/players/260/247/26_120.png
208418,Y. Carrasco,Yannick Ferreira Carrasco,"LW, LM",LW,81,81,21500000,46000,31,04/09/1993,181,73,350,111674,Belgium,Right,4,4,3,87,80,77,85,58,67,https://cdn.sofifa.net/players/208/418/26_120.png
271421,D. Doué,Désiré Doué,"RW, LW, CM, RM",RW,85,91,83500000,100000,20,03/06/2005,181,79,16,73,France,Right,4,5,3,83,80,77,90,55,74,https://cdn.sofifa.net/players/271/421/26_120.png
228093,M. Thuram,Marcus Lilian Thuram-Ulien,ST,ST,85,85,58500000,61000,27,06/08/1997,192,80,31,44,France,Right,4,3,3,86,83,76,82,50,80,https://cdn.sofifa.net/players/228/093/26_120.png
236703,D. Raum,David Raum,"LB, LM",LB,82,83,32000000,65000,27,22/04/1998,181,83,19,112172,Germany,Left,2,3,3,86,61,80,79,74,78,https://cdn.sofifa.net/players/236/703/26_120.png
241651,V. Gyökeres,Viktor Einar Gyökeres,ST,ST,87,88,93000000,240000,27,04/06/1998,189,94,13,1,Sweden,Right,4,3,4,90,86,73,81,36,91,https://cdn.sofifa.net/players/241/651/26_120.png
259913,G. Sudakov,Georgiy SudakovСудаков Георгій Вікторович,"CAM, CM, CDM",CAM,80,87,43000000,25000,22,01/09/2002,177,68,308,234,Ukraine,Right,4,3,1,81,77,78,81,60,72,https://cdn.sofifa.net/players/259/913/26_120.png
212523,Anderson Talisca,Anderson Souza Conceição,"CAM, ST, RW, CM",CAM,81,81,21500000,66000,31,01/02/1994,191,75,68,326,Brazil,Left,4,4,3,76,86,80,81,45,74,https://cdn.sofifa.net/players/212/523/26_120.png
272500,C. Baleba,Carlos Noom Quomah Baleba,"CDM, CM",CDM,81,87,38000000,70000,21,03/01/2004,183,77,13,1808,Cameroon,Left,3,3,3,74,70,75,80,79,79,https://cdn.sofifa.net/players/272/500/26_120.png
212207,N. Stanciu,Nicolae Claudiu Stanciu,"CM, CAM",CM,77,77,8500000,26000,32,07/05/1993,170,70,31,110556,Romania,Right,4,4,2,76,74,79,78,62,71,https://cdn.sofifa.net/players/212/207/26_120.png
245367,X. Simons,Xavier Quentin Shay Simons,"CAM, LM, ST",CAM,84,87,58500000,125000,22,21/04/2003,179,58,13,18,Netherlands,Right,3,4,3,77,77,80,87,61,70,https://cdn.sofifa.net/players/245/367/26_120.png
201389,C. Biraghi,Cristiano Biraghi,"LB, LM",LB,78,78,9500000,40000,32,01/09/1992,185,78,31,54,Italy,Left,3,3,2,72,69,78,76,76,71,https://cdn.sofifa.net/players/201/389/26_120.png
199503,G. Xhaka,Granit Xhaka,"CDM, CM",CDM,85,85,36000000,105000,32,27/09/1992,186,80,13,106,Switzerland,Left,3,3,3,47,75,85,74,78,82,https://cdn.sofifa.net/players/199/503/26_120.png
211110,P. Dybala,Paulo Bruno Exequiel Dybala,"CAM, ST",CAM,86,86,56500000,105000,31,15/11/1993,177,75,31,52,Argentina,Left,3,5,4,80,85,84,87,41,64,https://cdn.sofifa.net/players/211/110/26_120.png
227796,C. Pulisic,Christian Mate Pulišić,"RW, RM, CAM",RW,84,84,46000000,79000,26,18/09/1998,178,73,31,47,United States,Right,5,4,3,88,82,80,86,46,65,https://cdn.sofifa.net/players/227/796/26_120.png
204539,L. Advíncula,Luis Jan Piers Advíncula Castrillón,"RB, RM",RB,75,75,1700000,14000,35,02/03/1990,180,80,353,1877,Peru,Right,4,3,1,92,69,70,74,68,86,https://cdn.sofifa.net/players/204/539/26_120.png
208722,S. Mané,Sadio Mané,"LM, RM, ST, LW",LM,83,83,22500000,64000,33,10/04/1992,174,69,350,112139,Senegal,Right,4,4,3,82,81,78,85,44,75,https://cdn.sofifa.net/players/208/722/26_120.png
216201,Iñaki Williams,Iñaki Williams Arthuer,"RM, ST, RW",RM,83,83,30000000,64000,31,15/06/1994,186,80,53,448,Ghana,Right,3,4,3,94,81,74,80,45,84,https://cdn.sofifa.net/players/216/201/26_120.png
256688,C. Puertas,Cameron Mitchel Puertas Castro,"CAM, CM",CAM,78,79,16500000,38000,26,18/08/1998,178,74,19,38,Spain,Right,4,4,1,74,75,79,79,69,76,https://cdn.sofifa.net/players/256/688/26_120.png
239093,J. Clauss,Jonathan Clauss,"RB, RM",RB,80,80,14500000,34000,32,25/09/1992,178,69,16,72,France,Right,3,3,2,85,69,76,78,73,69,https://cdn.sofifa.net/players/239/093/26_120.png
260908,M. Kerkez,Milos KerkezМилош Керкез,"LB, LM",LB,82,86,41500000,81000,21,07/11/2003,180,71,13,9,Hungary,Left,3,3,3,87,59,75,78,77,80,https://cdn.sofifa.net/players/260/908/26_120.png
250723,K. Koné,Kouadio Emmanuel Boris Koné,CM,CM,79,84,26500000,49000,24,17/05/2001,185,80,31,52,France,Right,3,4,2,74,74,75,81,74,82,https://cdn.sofifa.net/players/250/723/26_120.png
244309,T. Teuma,Teddy Teuma,"CAM, CM",CAM,75,75,4700000,10000,31,30/09/1993,176,73,17,379,Malta,Left,5,3,1,67,77,77,76,72,75,https://cdn.sofifa.net/players/244/309/26_120.png
259694,Mingueza,Óscar Mingueza García,"RB, RM, LM",RB,80,83,25500000,34000,26,13/05/1999,184,75,53,450,Spain,Right,3,2,1,80,66,77,77,76,76,https://cdn.sofifa.net/players/259/694/26_120.png
200104,H. Son,Heung-min Son손흥민 孙兴慜,"LW, ST, LM",LW,85,85,43000000,21000,32,08/07/1992,183,78,39,112996,Korea Republic,Right,5,4,3,84,84,81,83,42,73,https://cdn.sofifa.net/players/200/104/26_120.png
215914,N. Kanté,N'Golo Kanté,"CDM, CM",CDM,85,85,18500000,74000,34,29/03/1991,168,70,350,607,France,Right,3,2,3,77,65,73,80,85,79,https://cdn.sofifa.net/players/215/914/26_120.png
188377,K. Walker,Kyle Andrew Walker,"RB, RM",RB,79,79,5500000,48000,35,28/05/1990,183,83,13,1796,England,Right,2,3,3,80,64,75,76,77,78,https://cdn.sofifa.net/players/188/377/26_120.png
189513,Parejo,Daniel Parejo Muñoz,"CM, CDM",CM,82,82,9500000,41000,36,16/04/1989,182,74,53,483,Spain,Right,4,3,3,39,80,87,78,74,67,https://cdn.sofifa.net/players/189/513/26_120.png
240734,M. O'Riley,Matthew Sean O'Riley,"CAM, CM",CAM,78,83,21000000,72000,24,21/11/2000,188,77,16,219,Denmark,Left,4,3,1,68,78,79,76,67,73,https://cdn.sofifa.net/players/240/734/26_120.png
241084,L. Díaz,Luis Fernando Díaz Marulanda,"LM, LW, ST",LM,85,85,54500000,100000,28,13/01/1997,180,73,19,21,Colombia,Right,4,4,3,88,81,76,87,45,75,https://cdn.sofifa.net/players/241/084/26_120.png
225309,N. Amiri,Nadiem Amiri,"CM, CAM",CM,81,81,25500000,40000,28,27/10/1996,180,76,19,169,Germany,Right,3,4,2,65,79,82,82,62,72,https://cdn.sofifa.net/players/225/309/26_120.png
207410,M. Kovačić,Mateo Kovačić,"CM, CDM, CAM",CM,83,83,30000000,150000,31,06/05/1994,178,77,13,10,Croatia,Right,4,3,3,67,74,81,83,73,72,https://cdn.sofifa.net/players/207/410/26_120.png
236657,F. Ugrinić,Filip Ugrinić,"CM, CAM, CDM",CM,75,78,7500000,32000,26,05/01/1999,184,88,53,461,Switzerland,Right,4,3,1,77,73,74,75,69,85,https://cdn.sofifa.net/players/236/657/26_120.png
224574,O. Pineda,Orbelín Pineda Alvarado,"CAM, CM, RB",CAM,77,77,10500000,31000,29,24/03/1996,170,65,2012,278,Mexico,Right,4,4,1,81,74,72,81,68,69,https://cdn.sofifa.net/players/224/574/26_120.png
207439,L. Paredes,Leandro Daniel Paredes,"CM, CDM",CM,78,78,11500000,23000,31,29/06/1994,182,75,353,1877,Argentina,Right,4,4,3,62,70,82,79,72,74,https://cdn.sofifa.net/players/207/439/26_120.png
237692,P. Foden,Philip Walter Foden,"RW, CM, LW, RM",RW,85,88,71500000,180000,25,28/05/2000,171,70,13,10,England,Left,3,4,3,81,81,82,89,57,57,https://cdn.sofifa.net/players/237/692/26_120.png
253124,Matheus Nunes,Matheus Luiz Nunes,"RB, CM, RM",RB,79,80,19000000,105000,26,27/08/1998,184,78,13,10,Portugal,Right,3,3,1,85,70,76,79,73,76,https://cdn.sofifa.net/players/253/124/26_120.png
186942,İ. Gündoğan,İlkay Gündoğan,"CM, CDM, CAM",CM,83,83,16500000,77000,34,24/10/1990,180,80,68,325,Germany,Right,4,3,3,54,79,83,80,74,67,https://cdn.sofifa.net/players/186/942/26_120.png
270673,W. Zaïre-Emery,Warren Zaïre-Emery,"CM, CDM, CAM",CM,80,87,41000000,58000,19,08/03/2006,178,68,16,73,France,Right,4,3,1,79,68,76,79,75,79,https://cdn.sofifa.net/players/270/673/26_120.png
242201,Luis Milla,Luis Milla Manzanares,"CM, CDM",CM,79,79,17000000,40000,30,07/10/1994,175,67,53,1860,Spain,Right,3,3,2,69,72,80,76,75,73,https://cdn.sofifa.net/players/242/201/26_120.png
210602,S. Al Dawsari,Salem Al Dawsariسالم الدوسري,"LM, LW",LM,82,82,19000000,59000,33,19/08/1991,173,71,350,605,Saudi Arabia,Right,5,4,3,87,75,75,84,57,81,https://cdn.sofifa.net/players/210/602/26_120.png
258775,L. Sučić,Luka Sučić,"CM, CAM",CM,78,86,31500000,34000,22,08/09/2002,185,71,53,457,Croatia,Left,3,4,1,76,76,78,77,68,72,https://cdn.sofifa.net/players/258/775/26_120.png
231969,R. Malinovskyi,Ruslan MalinovskyiМаліновський Руслан Володимирович,"CM, CAM, CDM",CM,76,76,6000000,24000,32,04/05/1993,181,79,31,110556,Ukraine,Left,4,4,3,66,78,79,76,63,73,https://cdn.sofifa.net/players/231/969/26_120.png
242516,C. Gakpo,Cody Mathès Gakpo,"LM, LW",LM,84,85,49500000,140000,26,07/05/1999,189,76,13,9,Netherlands,Right,4,4,3,83,82,80,83,47,74,https://cdn.sofifa.net/players/242/516/26_120.png
241811,Sergio Gómez,Sergio Gómez Martín,"LM, CM, LB",LM,79,82,24000000,37000,24,04/09/2000,173,71,53,457,Spain,Left,3,4,1,73,74,80,79,71,65,https://cdn.sofifa.net/players/241/811/26_120.png
244374,M. Shaparenko,Mykola ShaparenkoШапаренко Микола Володимирович,"CM, CAM, CDM",CM,78,79,16500000,25000,26,04/10/1998,178,72,13,101047,Ukraine,Right,3,3,1,79,71,79,79,68,71,https://cdn.sofifa.net/players/244/374/26_120.png
273018,Andrey Santos,Andrey Nascimento dos Santos,"CM, CDM",CM,80,87,42500000,86000,21,03/05/2004,180,75,13,5,Brazil,Right,3,3,1,74,69,74,78,77,80,https://cdn.sofifa.net/players/273/018/26_120.png
259516,Johnny Cardoso,João Lucas de Souza Cardoso,"CDM, CM",CDM,81,87,37500000,60000,23,20/09/2001,182,78,53,240,United States,Right,2,3,1,72,67,76,78,80,77,https://cdn.sofifa.net/players/259/516/26_120.png
221697,O. Watkins,Oliver George Arthur Watkins,ST,ST,84,84,42000000,170000,29,30/12/1995,180,70,13,2,England,Right,4,3,3,77,83,73,80,50,80,https://cdn.sofifa.net/players/221/697/26_120.png
247827,M. Olise,Michael Akpovie Olise,"RM, RW",RM,86,88,88000000,95000,23,12/12/2001,184,73,19,21,France,Left,2,4,3,78,80,84,87,50,66,https://cdn.sofifa.net/players/247/827/26_120.png
216150,D. Zappacosta,Davide Zappacosta,"LM, RM, LB",LM,79,79,11000000,69000,33,11/06/1992,182,75,31,39,Italy,Right,3,3,2,76,73,77,77,76,69,https://cdn.sofifa.net/players/216/150/26_120.png
183711,J. Henderson,Jordan Brian Henderson,"CDM, CM",CDM,79,79,4900000,56000,35,17/06/1990,182,80,13,1925,England,Right,3,3,3,65,71,80,74,75,77,https://cdn.sofifa.net/players/183/711/26_120.png
248148,Zubimendi,Martín Zubimendi Ibáñez,"CDM, CM",CDM,83,87,45500000,150000,26,02/02/1999,180,74,13,1,Spain,Right,4,3,3,66,68,79,79,80,73,https://cdn.sofifa.net/players/248/148/26_120.png
258966,A. Cambiaso,Andrea Cambiaso,"LB, RB, LM",LB,79,82,21500000,95000,25,20/02/2000,182,77,31,45,Italy,Left,5,3,2,78,70,77,79,75,70,https://cdn.sofifa.net/players/258/966/26_120.png
216267,A. Robertson,Andrew Henry Robertson,"LB, LM",LB,82,82,22000000,115000,31,11/03/1994,178,64,13,9,Scotland,Left,2,3,3,74,61,80,77,79,75,https://cdn.sofifa.net/players/216/267/26_120.png
228618,F. Mendy,Ferland Sinna Mendy,"LB, LM",LB,81,81,22000000,170000,30,08/06/1995,180,73,53,243,France,Left,5,4,3,85,64,74,75,78,84,https://cdn.sofifa.net/players/228/618/26_120.png
237646,D. Muñoz,Daniel Muñoz Mejía,"RB, RM",RB,81,81,22500000,95000,29,26/05/1996,181,73,13,1799,Colombia,Right,3,3,3,75,69,72,76,79,81,https://cdn.sofifa.net/players/237/646/26_120.png
224196,R. Bensebaini,Ramy Bensebainiرامي بن سبعيني,"LB, CB, LM",LB,79,79,15000000,49000,30,16/04/1995,187,82,19,22,Algeria,Left,4,3,2,73,70,70,77,78,79,https://cdn.sofifa.net/players/224/196/26_120.png
237520,M. Camara,Mohamed Mady Camara,"CM, CDM",CM,74,74,4200000,27000,28,28/02/1997,182,75,2012,393,Guinea,Right,3,4,1,74,74,72,73,75,83,https://cdn.sofifa.net/players/237/520/26_120.png
210406,P. Zieliński,Piotr Sebastian Zieliński,CM,CM,80,80,17500000,39000,31,20/05/1994,180,75,31,44,Poland,Right,4,3,3,76,76,80,82,70,59,https://cdn.sofifa.net/players/210/406/26_120.png
235794,E. Eze,Eberechi Oluchi Eze,"CAM, LW, ST",CAM,83,84,42000000,160000,27,29/06/1998,178,67,13,1,England,Right,4,4,3,74,80,81,87,50,68,https://cdn.sofifa.net/players/235/794/26_120.png
240243,Matheus Cunha,Matheus Santos Carneiro da Cunha,"CAM, LW, ST",CAM,83,85,45000000,115000,26,27/05/1999,183,76,13,11,Brazil,Right,4,4,3,77,85,79,84,44,75,https://cdn.sofifa.net/players/240/243/26_120.png
267430,N. Deossa,Nelson Alexander Deossa Suárez,"CM, CDM, CAM",CM,75,80,8000000,24000,25,06/02/2000,185,74,53,449,Colombia,Left,3,3,1,75,76,72,74,72,80,https://cdn.sofifa.net/players/267/430/26_120.png
247103,D. Hancko,Dávid Hancko,"CB, LB, LM",CB,83,85,38500000,82000,27,13/12/1997,188,82,53,240,Slovakia,Left,3,2,3,77,66,73,74,82,82,https://cdn.sofifa.net/players/247/103/26_120.png
197781,Isco,Francisco Román Alarcón Suárez,"CAM, LM, CM",CAM,84,84,26500000,52000,33,21/04/1992,176,79,53,449,Spain,Right,4,4,3,66,79,85,85,59,60,https://cdn.sofifa.net/players/197/781/26_120.png
191740,Ander Herrera,Ander Herrera Agüera,"CDM, CM",CDM,78,78,4000000,16000,35,14/08/1989,182,71,353,1877,Spain,Right,4,3,3,59,71,76,77,77,74,https://cdn.sofifa.net/players/191/740/26_120.png
205214,Z. Tripić,Zlatko Hovland Tripić,"RW, LW, RM",RW,76,76,6000000,7000,32,02/12/1992,182,74,41,300,Norway,Right,4,3,1,84,76,74,75,56,83,https://cdn.sofifa.net/players/205/214/26_120.png
222737,Malcom,Malcom Filipe Silva de Oliveira,"CAM, RM, LM, CM",CAM,82,82,30500000,60000,28,26/02/1997,172,74,350,605,Brazil,Left,3,4,3,89,78,79,84,43,73,https://cdn.sofifa.net/players/222/737/26_120.png
255001,N. Rovella,Nicolò Rovella,"CDM, CM",CDM,79,84,24500000,31000,23,04/12/2001,179,70,31,46,Italy,Right,4,3,3,76,63,77,78,75,71,https://cdn.sofifa.net/players/255/001/26_120.png
255009,K. Taylor,Kenneth Ina Dorothea Taylor,"CM, CAM",CM,78,84,22000000,18000,23,16/05/2002,182,73,10,245,Netherlands,Left,5,3,1,73,77,78,78,67,74,https://cdn.sofifa.net/players/255/009/26_120.png
268683,M. Folorunsho,Michael Ijemuan Folorunsho,"CAM, CM, ST",CAM,75,75,6000000,69000,27,07/02/1998,185,78,31,1842,Italy,Right,4,3,1,73,76,73,74,71,76,https://cdn.sofifa.net/players/268/683/26_120.png
213884,R. Christie,Ryan Christie,"CDM, CM, CAM",CDM,79,79,14500000,75000,30,12/02/1995,178,70,13,1943,Scotland,Left,4,3,1,69,70,77,78,74,76,https://cdn.sofifa.net/players/213/884/26_120.png
226456,Fornals,Pablo Fornals Malla,"CDM, CM, RM",CDM,79,79,15000000,33000,29,22/02/1996,178,67,53,449,Spain,Right,3,4,2,65,75,80,80,73,71,https://cdn.sofifa.net/players/226/456/26_120.png
208618,Lucas Vázquez,Lucas Vázquez Iglesias,"RB, RM",RB,77,77,3900000,62000,34,01/07/1991,173,69,19,32,Spain,Right,4,4,3,76,74,80,79,70,67,https://cdn.sofifa.net/players/208/618/26_120.png
245235,A. Bah,Alexander Hartmann Bah,"RB, RM",RB,78,79,15000000,20000,27,09/12/1997,183,76,308,234,Denmark,Right,4,3,1,90,65,72,75,73,81,https://cdn.sofifa.net/players/245/235/26_120.png
225663,A. Golovin,Aleksandr GolovinГоловин Александр Сергеевич,"LM, CAM, LW",LM,79,79,17000000,38000,29,30/05/1996,178,69,16,69,Russia,Right,4,4,3,73,76,79,82,61,66,https://cdn.sofifa.net/players/225/663/26_120.png
212091,Rodinei,Rodinei Marcelo de Almeida,"RB, RM",RB,79,79,9000000,37000,33,29/01/1992,177,70,2012,280,Brazil,Right,3,3,1,81,66,73,79,74,77,https://cdn.sofifa.net/players/212/091/26_120.png
